Title,Singer,Song_ID
한동안 뜸했었지,사랑과 평화,36694739
집 ft 루이 of 긱스,Ja Mezz,36693889
HIPHOP ANTHEM 2023,Various Artists,36691838
Love Me Love Me,권진아,36691597
STAY STUDIO,Baggie The Vibe,36694803
LIVE CLASSIC (with 롯데캐슬),"코드 쿤스트 (CODE KUNST), 우원재",36694565
Rainbow,"댄스가수유랑단 (김완선, 엄정화, 이효리, 보아 (BoA), 화사 (Hwa Sa))",36691843
솔로 엔딩 (외로워),브라더호,36694812
고백하는 거야 (Confession),김대권,36694652
너에게로 (EUROPA),HYNN (박혜원),36639423
아는 이야기,한경일,36694401
가고있어 (feat. Seoha),"WnB, 청춘낭만사 (GSR)",36694497
단지 사랑이라서,Kinn (킨),36686546
First Time,"Thru, 수조, AVENU",36694462
다시 그 자리,라밋(Ramit),36694838
Diamond,이도리,36694496
살갑게 feat. 이바다,오담률,36693222
DUBI DUBI,ARTBEAT v,36691813
Number One (Feat. Skinny Brown),크루셜스타 (CRUCiAL STAR),36691204
Diving (Feat. 그냥노창),한요한,36690971
꽃 프리스타일,lobonabeat!,36687491
Say Again,더 베인,36686544
드리핑 (feat. DJ SODA),데이비드 용,36686986
이게 사랑이 아니면 뭐가 사랑이야,"안재우, 권디엘(Iamdl)",36689767
네 생각,차우 (Chawoo),36690862
아파트,"안성훈, 박지현, 최수호, 윤준협, 김용필",36691571
50,메타.,36687294
청사포 (Feat. 친친탱고 (CHINCHIN TANGO)),최백호,36689876
TAXI,조유리,36686163
웜홀 (Wormhole: New Track),n.SSign (엔싸인),36664755
Beautiful Monster,히오,36691208
Concrete Jungle (feat. H:SEAN),Heartlessclub,36691926
기다린다는 건,정흠밴드,36686984
See You In Every Party,식케이 (Sik-K),36687432
가는 선,위댄스,36688733
Somebody,Kkun,36687363
땀,강홍석,36689424
지하아이돌,"Ryo, 나선",36691719
Model,ADOY,36685900
Time Out,Noducksoon,36690672
With You (Feat. Glitch),VIN,36690609
BE(雨),GIBUM,36686550
여름으로부터,피클(PCKL),36690594
참 많이 사랑했는데,김민울,36690568
그대에게,연우,36686567
Drive (with Risso),HUS (허밍어반스테레오),36686525
PUZZLIN′,"리이나 (하이키), 시로마 미루, 수윤, 이수진 (Weeekly), 우연 (WOOYEON), 지원, Kei (케이)",36686168
하루살이,Mingginyu (밍기뉴),36685515
옛 시인의 노래,손태진,36686291
내 탓,"영제이 (Young Jay), 전채언",36685954
Horizon,재현 (JAEHYUN),36685790
Dance dance (by Joyce Yoo),merrymerryseoul,36686460
HAPPY BIRTHDAY,유민 (멜로디데이),36686569
Loosing game,기탁,36685255
What I Need (Feat. Suyo),"DAUL, Noair, plan8, CHANNEL 201",36685907
Like What Like That,CHIO CHICANO,36690621
Planet (Twin Ver.),BXB,36685899
기대도 돼 (Art. 히튼 (Hitten)),Anonymous Artists(어나니머스 아티스트),36686126
그댄 걸 알지만,스탠딩 에그,36683997
Somebody Like,유연정 (우주소녀),36682743
연인,민채영,36686523
Flower Seed (Feat. 정우),빅바이올린 플레이어 (Big Violin Player),36684183
Alone,hu57la,36686920
썸머파뤼,흔한남매,36685511
Booty Call 2,CIKA,36686743
Acid Punk,IDIOTAPE (이디오테잎),36684564
너와 나 이제,블리처스 (BLITZERS),36685521
BURN IT UP,토이고 (toigo),36683558
다정한 혁명 (Da-Jung Punk Generation),로맨틱펀치 (Romantic Punch),36682072
니가 미치도록 사랑스러운건지,정예원 (YEWON),36684565
Magenta Lady,NIKA,36684814
RUN,우디 (Woody),36683868
Love Ya (Feat. 디핵 (D-Hack)),유세윤,36683882
and Forevermore,DANIEL,36683376
요즘 많이 힘들지 (Feat. 정승제),"처리 (Churry), 미미미누",36681200
Don′t Leave Me Alone,제이민 (J.min),36683444
Vuja De,유노윤호 (U-KNOW),36681597
Breaktime (Feat. Juju),승현지,36686017
LIP GLOSS,더보이즈 (THE BOYZ),36682737
Fast Forward,전소미,36681074
Cranberry,LEVENUE (레베뉴),36683969
악인 (Single ver.),웨더보트,36683974
let it go! (daisy),우예린,36679413
Gold,"miniland, Veil",36683449
Highlight!,김마리,36679902
One Step,란 (RAN),36683952
Howling (Prod. MINE),Blueday,36684787
Come And See Me (Feat. NO1-NOAH),Armand le Bleu (아르망),36682087
청색동경 (青色東京),팔칠댄스 (87dance),36678984
빈자리가,jay glock,36683879
사소해,알코 (Alco),36684194
Tasty,JUST B (저스트비),36679341
Mirror(Tic Toc),헤이맨(HeyMen),36677978
이젠 안녕,데일로그 (Dailog),36678981
One Life Live,"Choo, bzbz+",36679606
히로,"27RING, 탁(Tak)",36677073
갱신 (Gangshin),제이통 (J-Tong),36678978
다만 마음으로만,카이 (Kai),36679109
착한사람 컴플렉스,윤도현,36678519
DOGSORI,"짱유 (JJANGYOU), hukky shibaseki, 짱유 시바세키",36678999
단발 (Feat. JAEHA (재하)),LIPNINE (립나인),36677071
LET′S DRIVE (feat.한지원 of Youth Hostel),STAYP (스테이피),36679474
"Fall In Love (Feat. Uneducated Kid, Leellamarz)",Fleeky Bang,36679380
Cold,효일 (Hyoil),36680520
난 니가 행복했으면 좋겠어,"하현곤, 로맨틱멜로디초비",36679594
Days of Dreaming,키스누 (Kisnue),36678983
Raven (Odin's),벤치위레오 (BenchWeLeo),36679636
사랑은 F처럼 고백은 J처럼,웃웃 (utut),36678661
애인 있어요,주호,36676633
그댄 나의 빛이죠,비비안 (BBAHN),36679498
Challenger,NYOU,36679869
Ready Set Go,CRAVITY,36677299
"HD (Feat. The Quiett, Hash Swan, 버벌진트) (Remaster)",HD BL4CK,36679926
위로,윌로 (WILRO),36677952
워워워 (Prod By D-Hack),다나카(TANAKA),36678637
Come In Closer,XEN (오메가엑스),36677937
"No Love (Feat. Ashley Alisha, Pat Kiloran)",뎁트,36676627
Sunday,drewboi,36678512
떠나자GO,"스티 (STi), 라울(LAUL)",36678937
MISSILE,Luci Gang,36678940
지나는 마음에게,크르르,36677329
사후일기,최가은,36677150
너라는 걸 (Feat. 하림 of Accordion),순순희(기태),36678681
riot! (prod. Will Not Fear),펀치넬로 (punchnello),36678588
홍련(紅蓮),안예은,36677307
꿈의 계절,박수진,36678346
Love you tho (Feat. maji),수우 (soowoo),36677306
If You (Feat. 이로운),히튼 (Hitten),36677298
나쁜 것을 고른다,Galaxy Express (갤럭시 익스프레스),36677931
PARADISE,아웃오브캠퍼스,36677928
가슴이 아파만 오는 오늘,더 데이지 (The Daisy),36677940
Dear my Island,김새얀,36678444
냅두세요 (feat. 보이비),키썸 (Kisum),36679092
Letter,ECHOINSIDE (에코인사이드),36677288
TRIGGER (Feat. LIPNINE),김미정,36677152
삼켜,"브린 (Bryn), SINCE",36676624
처음 느낌 그대로,박기영,36679095
그땐 우리,김도희,36677935
쉿,RETA (레타),36677301
인연,노을,36678430
"RECIPROCITY (This Ain’t Love, Pt. II)",Ann One,36678345
depend,D.Ark (디아크),36679246
Pancake,pigfrog,36677333
읽기 쉬운 마음,새벽,36676629
다시 만나줘 X 날개 잃은 천사,군조크루,36679097
쿠키 영상,오반,36676722
만나고 싶어서 지금,신용재 (2F),36676637
불꽃,"전웅 (AB6IX), 이대휘 (AB6IX)",36676406
Brighton,Jade (제이드),36677287
Big Dawgs (feat. Loopy),Yang Kyle (양카일),36678560
Do It Like That (Alan Walker Remix),"투모로우바이투게더, Jonas Brothers, Alan Walker",36676721
Peanut Butter & Tears,DPR IAN,36676632
Let You Go (ft. pH-1),YUNB,36676618
"Summer Log (Feat. 시훈 (페이블), 한송이 (미니마니))",영훈 (비엔엑스),36678350
이제는 혼자서 어떡하죠,루미 (Rumy),36677943
Message,현서 (Hyun Seo),36678000
Dance on the beach (feat. 키츠요지),Jinee (지니),36677809
Say You Love Me,촉촉,36677596
MADELEINE,LIMELIGHT (라임라잇),36676597
"이브, 프시케 그리고 푸른 수염의 아내 (feat. Demi Lovato)",LE SSERAFIM (르세라핌),36676672
그대의 빈자리,박서진,36676729
행진,전인권밴드,36677296
"Out the Mud Remix (Feat. Chillin Homie, Don mills, Los)",Street Baby,36676595
Pluto (feat. TRADE L),Sarah Kang,36676671
문신,얼돼 (Errday Jinju),36674726
댕댕 (dangdang),마마무+,36676297
Pacific Land,uju (우주),36676585
ONE MORE TIME,브브걸 (BBGIRLS),36674596
"요즘, 우리",플라스틱,36676279
Pink Shelter (feat. YI SE HYUN),Bravo (브라보),36675125
악동 (Prod. by NO!S),P!nUp (핀업),36676660
게리롱 푸리롱,이지현,36676300
CTYE,"Agenda, 바일린하우스(VYLYNN HOUSE)",36676307
"짧아진 너의 머리 (feat. TREDDY, 오월)",단옹,36676701
사랑이 변하니,밈 (mim),36676283
Happy Together,"유연석, 규현 (KYUHYUN)",36674707
Obsession,채은,36675062
그 여름밤,쿠잉 (COOING),36674395
여름밤 탓 (summer night walk),슈가볼 (Sugarbowl),36674446
JOY(JOYFUL) (feat. DJ Needle),케이스트릿,36674609
Planet,BXB,36671705
Quiet Water,92914,36671806
Love Breeze,지진석,36674687
눈물의 블루스,박지현,36674275
Turn it off,NINE.i (나인아이),36674329
Choice,하진 (HAJIN),36673937
Island(제주) (Feat. Q the trumpet),"올티 (Olltii), LONE",36674418
Walk! (feat. ma1ro),싸비 (XAVII),36674615
필요해,maji,36674564
TA! (travel to anywhere),Graviton (그래비톤),36674711
The Flash,권은비,36668415
DO or DIE,xikers(싸이커스),36652979
WE GO,더윈드 (The Wind),36643104
Broomstick,Holynn,36674595
Rain Drive,로시 (Rothy),36668413
우리의 밤은 당신의 낮보다 아름답다,츄 (CHUU),36668047
Love set,문영은 (moonO=),36674512
안녕을 물어요,라디오 파라다이스 (Radio Paradise),36671737
MAD,에이블루(ABLUE),36674581
OK (Irreplaceable Remix),"로즈 (ROSE), 플로라 (FLORA)",36674196
"She's like (Feat. 유토 (JUTO), 박현진)",LEPIN,36673984
FK OFF,KOONTA (쿤타),36674270
참 좋은 사람,손태진,36668445
"정말로, 너를",블루파프리카,36667230
Fall In Love (feat. 주보라) (Remastered),원써겐,36670093
Awoo~ (Feat. 현서 (HYUN SEO)),카디코기 (Kadi Korgi),36668051
Halo,ivwan,36670088
폼미쳤다,영탁,36666507
그날 밤,그리즐리 (Grizzly),36665514
The Moon (Sung By 하람) (Feat. 기탁),하람,36667479
0320,"Mix.audio, 스월비 (Swervy)",36667208
Still Fighting,LUCY,36665579
나에게로 떠나는 여행,잠골버스,36664822
술 마시러 가는 길 (ballad ver.),"김일두, 김의성",36667339
파도 (최선의 사랑),전유빈,36668514
기억은 비처럼,클래디 (ClaD),36667369
반성문 (My Fault),배인 (JUST B),36667446
ISLAND (Feat. Paloalto),"비치보이스 (The Beach Voice), BAU",36667314
TEN,LEON (딥상어),36667118
Sophomore,D.PLUM (디플럼),36668049
알고싶어,박로시,36670202
Spoiler,VIVIZ (비비지),36664681
얼마나 너를 사랑하는지,한가빈,36667412
런던날씨 (feat. 얼돼 (Errday Jinju)),JASN OK,36668091
그랬을까 (Feat. 범키),BebaeK(비백),36667039
Like a Dream,최유리,36664687
Love Song,용준형,36665594
"NUN (Feat. 노윤하, REDDY)",안병웅,36666733
자리,109,36666781
BLUE,씨드 (XEED),36665006
야! 놀자,김다현,36664961
Lazy,별하,36665583
욕망이란 이름,연규성,36665549
Dream house,12BH,36665321
CAKE,ITZY (있지),36582681
New Emotions,인피니트,36664292
Lowkey,보배,36665400
A Rose In a Dream,Bigman,36665605
SHAWTY (feat.oceanfromtheblue),Richboy Hardy,36665731
섬광,T.A.D,36664887
EMPTY FACE (ft. CHOIYUDAM),에이상 (AY SANG),36666490
Prozac (feat. 김오키),모스크바서핑클럽,36665428
코파카바나 (Copacabana) (Original Version),"조항조, 설하윤",36664641
틈,이우,36664761
겁이 많아지는 일,헤이 달리 (Hey Dali),36664856
lovemeasIam,234,36664653
긴 여름,Ezzle(이즐),36664728
What Happens When You Abandon Your (ft. OoOo),CIKI,36661892
Wonder Land,세븐어스(SEVENUS),36659989
섬,디어클라우드,36662077
Mirror,김유나,36662063
ALL IN,게이트 플라워즈,36663724
CRIMINAL LOVE,ENHYPEN,36663694
VISION,FRIA (프리아),36660072
Horizon (with 마일드 비츠),권영훈 (onlyman),36661917
부산의 아이콘,정상수,36662196
혹시나 이 노래를 듣는다면,추화정,36662126
Switchin′ Lanes (Feat. Juvie Train),"버기, Kohway",36663699
나는 왜(2023),채무자들,36662068
술래,몽림 (mongrim),36662132
미워하며 사랑하는 일,양다일,36653036
Everyday With You,경서,36661931
공존,정피트,36661805
파도,서온,36661111
스쳐간다,브로맨스 (VROMANCE),36661660
Thin Lips Club,매미(MEMI),36663704
하츠코의 8월,키키 (kiki),36663697
듣고 싶은 말,란 (RAN),36661682
스케치북,태기,36663718
Sunflower,도후,36661658
Sunrise Surf,LEAFY (리피),36661780
남겨야해 (Feat. Saula(사울라)),픽트리,36662014
왜 우리 슬퍼야만 해,다무 (Damu),36662233
"SODA (Vocal. 윤경, 소희, 다현)",로켓펀치(Rocket Punch),36661688
MALIBU,비지 (Bizzy),36661687
Time After Time,박산희,36661652
Tears Pouring Down,휘찬 (오메가엑스),36661662
보고 싶은 날,송푸름,36661636
Late Night Freestyle,Yammo,36659987
목련,강예슬,36661631
빌런 (Villain),이아람,36661928
"boy,friend (feat. mabinc)",리플리 (RIPLEY),36660725
사이의 생각 (with. 원상),등,36663703
잠깐만 (Feat. Kaution),SUDI,36661747
우린 그럴 거야,뉘뉘(NUITNUIT),36661680
위스퍼 (Whisper),한 (HAN),36660000
마지막 사랑이고 싶어,김한결,36661623
"살다가 힘들 때면 (With. 김덕인, 김서진, 김세인, 김영재, 김지희, 김진아, 김찬기, 박경선, 박란, 손교훈, 손지희, 심근보, 유창수, 이규찬, 정민규, 황혜민)",1% (원퍼센트),36661929
사랑이 지나가면,Sunnie,36661665
Together,Low Hanging Fruits,36661820
"Slump (Feat. Frogman, Qwala)",QuesTion,36661646
SUPER KOREAN,CHUFLEX (상추),36660014
Beautiful Dream,"Kiik, 신기원 (ShinGiWon)",36661754
W.G.S.M. (ft. CRYSTAL COVE),LITTLE NICHOLAS,36661797
살리라,카진,36661722
I′m falling in love,"앤씨아, unofficialboyy",36661708
여름의 너 (2023),포커즈 (F.CUZ),36661933
끝까지 갈래요,박원,36661771
그대 안의 블루,"이원석, 박기영",36661893
너를 모아서,여은,36661669
악귀(惡鬼),알리 (ALi),36653605
나의 첫사랑에게,Obze (오브제),36661603
I Think I Like You,베리코이버니 (verycoybunny),36661852
Elephant In The Room,4BOUT (어바웃),36660016
널 위한 노래,DIVE (다이브),36661916
Paradise,김아름,36661697
HARM....,JP,36661793
신기루,"조슈아 (SEVENTEEN), 호시 (SEVENTEEN)",36660057
BONA BONA,TREASURE (트레저),36661000
숨(命),선우정아,36639886
여름 여행,오시영,36661711
우린 아직 어린가 봐,cossoff (코스오프),36661686
매일,해든 (HAEDEUN),36661734
rrr.. (feat. ShyboiiTobii),키드밀리 (Kid Milli),36659937
Shortcut (feat. 헤온(heon)),투모어로우(2MORΣLOW),36660477
Movie,VINCI,36660446
널 사랑한 만큼,모닝커피 (Morning Coffee),36661667
Another Day,Pepsi Lime Fam (P.L.F),36661752
Freaky (Feat. 문수진 (Moon sujin)),JEY,36659996
We are still,"프라이머리, Meego",36659890
"이브, 프시케 그리고 푸른 수염의 아내 (Rina Sawayama Remix)",LE SSERAFIM (르세라핌),36660022
그땐 니가 많이 미웠어 (feat.이지용),정창룡,36660055
오빠만 믿어,박서진,36659528
별사탕 (feat. LONE),올티 (Olltii),36660040
베티,보수동쿨러,36659534
come 2 me,0WAVE,36659797
일부분,"유민, 리온 (Lyon)",36658789
사랑비,V.O.S,36652905
Black Rose,ASH ISLAND,36651697
아팠던 우리의 날들은,우은미 (Woo Eun Mi),36659782
HER,김승민,36654474
D-콤보,"정상수, Trem",36659663
나를 기억한다면,송푸름,36658243
Like the sky (2023),한 소년의 이야기,36660052
첫사랑은 처음에 하기엔 너무 아름답다.,이효재,36659986
BABYLON,sesåme,36659482
"솜씨 완전판 (Feat. RHYME-A-, Mckdaddy, Deepflow, Donutman, Minos & DJ Wreckx)",탐쓴 (TOMSSON),36658778
Daylight,와이시크(YcHiC),36659093
조약돌,운찬,36659828
Kidd,새소년,36652908
시간 참 빠르다,순순희,36657603
소리 없이,최수웅,36658319
Sunrise,정민,36652900
Gamble For Luv,여름 (우주소녀),36650279
It’s on me (Feat. 문수진 (Moon Sujin)),L-like (엘라이크),36651726
Hide,더 베인,36649226
보릿고개,"진해성, 나상도, 진욱, 박성온, 송민준",36653023
NEW YNC,"walo, 지쓴 (Gson), 유령(YOORYEONG), H4NYang (한양), 식보이 (Sikboy), JD-Vanic, DJ 설온",36654920
비는 여전히,변민석,36652753
"훅잽이 (Feat. Don Mills, Dbo)",27RING,36652542
너의 밤 (Feat. purpdeep),Achii (에이치),36652612
Intro+ 어쩌다 마주친 그대,송골매,36657605
뭐든지 말해,WANNA (워나),36652646
ALOHA (Feat. 보라),소유 (SOYOU),36643795
"Static (feat. 재만 (JAEMAN), Kei (케이))",클래지콰이,36651253
Run!,백승환,36651550
비도 오고 그래서,이홍기 (FT아일랜드),36643761
5882 (OPPA ASAP),식케이 (Sik-K),36644484
노들섬,디너코트 (Dinner Coat),36649279
한 여름 사랑은 흘러가고,"권지수, 신지훈",36655453
실크 셔츠,위댄스,36644479
자국 (Feat. PYMEL),PEKKI,36652616
SWIM (Feat. Whistle),뮤진 (MUZIN),36650783
하늘의 별,Neeun (니은),36650908
Never Sure,After Thoughts,36647153
Delorean (Feat. 123),24Chill,36651942
파도쳐 (Love is like a wave),윤서빈 (Yoon Seobin),36644264
위급! (Feat. 박재범),잠비노 (Jambino),36643085
Pedal,펍(PUP),36650284
GOOD DAY,배가본즈 (VagaVondz),36649262
여름을 떠올린 우리는,"그네, 초이 (CHOI)",36650008
Come Alive,태우(TAEWOO),36644042
너 (Feat. 던말릭 (DON MALIK)),NO:EL,36645634
rose,나히 (Nahee),36643084
Bonnie & Clyde,"entoy, JustEddy",36655454
물과 흙의 노래,수잔,36644148
한잔해 여름밤에,신현우,36643100
"어지러운 밤 (Feat. punchnello, Youngcode)",Deepshower (딥샤워),36642847
"AKA (feat. 친 of 호미들, Man1ac)",Minshik (민식),36643800
새빨간 고백,정가이 (와인루프),36643086
Love Me A Little,셔누X형원 (몬스타엑스),36640555
어른,이르다 (irda),36640651
One Summer,리버티 (LIBERTY),36642174
나의 모든 날들은 오직 세 가지뿐일 거야 (Feat.몰리디),경서예지,36640530
Vampire,박강현,36641458
Honeymoon,트웰브 (twlv),36640333
정말 나는...,더 라임,36643089
그림,무니,36642956
있는 대로 (Just as I Am),준성 (JunSung),36641832
MY COLOR,아일리원(ILY:1),36641148
인연,윤토벤,36641388
Rainy Day,FRankly(프랭클리),36642884
진심이 아니었다고 (feat. 림호),페퍼민트 (peppermint),36643208
누나 사랑해,최대성,36643270
수소문,하밍구,36642857
Want to be Free,이소정,36640541
있을게,세러데이 (SATURDAY),36640539
누가 내 펩시를 옮겼을까?,알레프 (ALEPH),36640355
